batch_id,CollectorTankLevel,DifferentialPressure,DryerPressure,AgitatorPower,AgitatorTorque,AgitatorSpeed,JacketTemperatureSP,JacketTemperature,DryerTemperatureSP,DryerTemp,ClockTime
56,75.378,-1.45,29.174,97.288,32.012,26.922,59.849,85.034,86.332,38.939,88
56,75.77,-1.45,29.93,96.114,32.007,24.389,59.821,85.032,86.231,39.123,89
56,76.207,-1.45,29.505,95.307,32.003,26.348,59.731,85.031,86.124,39.287,90
56,77.016,-1.45,29.505,94.732,31.999,28.223,59.728,85.029,86.016,39.451,91
56,77.704,-1.45,29.091,93.712,31.995,28.189,59.732,85.021,85.908,39.677,92
56,78.002,-1.45,34.751,93.194,31.99,22.777,59.744,85.002,85.8,39.911,93
56,78.516,-1.45,28.883,93.207,31.986,26.781,59.756,84.983,85.691,40.124,94
56,79.216,-1.45,28.602,92.323,31.982,24.941,59.767,84.964,85.583,40.338,95
56,80.293,-1.45,28.423,91.617,31.995,23.182,59.657,85.021,85.445,40.614,96
56,81.961,-1.45,33.517,88.757,32.01,23.61,59.698,85.091,85.079,41.347,97
56,82.349,-1.45,28.426,88.778,31.992,21.983,59.773,85.06,85.03,41.444,98
56,82.8,-1.45,28.842,88.168,32.003,20.657,59.736,85.001,86.625,41.622,99
56,83.219,-1.45,28.693,87.37,32.004,23.237,59.727,85.0,86.491,41.873,100
56,83.685,-1.45,31.188,87.197,32.004,21.594,59.718,85.0,86.356,42.124,101
56,84.414,-1.45,29.014,86.617,32.005,21.174,59.709,85.0,86.222,42.375,102
56,84.765,-1.45,29.439,86.109,32.005,24.19,59.7,85.0,86.088,42.628,103
56,85.067,-1.45,29.819,86.082,32.006,24.116,59.69,84.999,85.953,42.898,104
56,85.434,-1.45,28.945,85.826,32.006,23.906,59.681,84.999,85.818,43.245,105
56,85.762,-1.45,31.881,84.884,32.007,22.359,59.672,84.999,85.645,43.598,106
56,86.142,-1.45,29.098,85.491,32.007,23.588,59.663,84.999,85.471,43.951,107
56,86.494,-1.45,28.587,85.431,32.008,19.463,59.654,84.999,85.297,44.304,108
56,86.906,-1.45,30.114,85.171,32.008,22.801,59.644,84.998,85.124,44.657,109
56,87.288,-1.45,29.933,85.635,32.009,20.292,59.635,84.998,86.46,45.046,110
56,87.985,-1.45,33.904,86.728,32.009,23.029,59.626,84.998,86.186,45.658,111
56,88.102,-1.45,28.686,87.228,32.01,24.623,59.617,84.998,85.916,46.325,112
56,88.353,-1.45,28.148,87.541,32.01,21.011,59.608,84.997,85.479,46.993,113
56,88.602,-1.45,32.65,87.451,32.011,23.26,59.598,84.997,85.081,48.029,114
56,88.939,-1.45,32.271,88.593,32.011,23.804,59.589,84.997,85.874,49.095,115
56,89.258,-1.45,29.148,89.008,32.012,22.76,59.58,84.997,85.291,50.289,116
56,89.319,-1.45,27.728,89.834,32.012,23.616,59.571,84.997,85.918,51.698,117
56,89.649,-1.45,28.687,89.461,32.013,24.883,59.562,84.996,85.168,53.107,118
56,89.876,-1.45,32.749,89.732,32.014,23.26,59.606,84.996,85.53,54.692,119
56,90.16,-1.45,33.427,91.27,32.014,24.348,59.611,84.996,85.737,56.492,120
56,90.15,-1.45,27.908,91.877,32.015,23.034,59.616,84.996,85.764,58.435,121
56,90.217,-1.45,27.383,91.583,32.015,25.379,59.622,84.995,85.676,60.464,122
56,90.474,-1.45,29.282,91.596,32.016,25.718,59.627,84.995,85.445,62.568,123
56,90.604,-1.45,32.565,92.412,32.016,24.974,59.633,84.995,85.29,64.473,124
56,91.052,-1.45,29.807,94.481,32.017,24.607,59.638,84.995,85.347,66.223,125
56,90.714,-1.45,28.608,94.849,32.017,25.061,59.643,84.995,85.464,67.973,126
56,90.918,-1.45,31.915,93.368,32.018,24.738,59.649,84.994,85.118,69.724,127
56,91.001,-1.45,28.546,94.974,32.018,25.358,59.654,84.994,85.288,71.404,128
56,91.131,-1.45,29.326,91.936,32.019,23.743,59.66,84.994,85.232,73.036,129
56,91.207,-1.45,34.272,91.347,32.019,25.241,59.665,84.994,85.209,75.542,130
56,91.239,-1.45,28.384,88.183,32.02,20.815,59.67,84.993,85.17,77.886,131
56,91.28,-1.45,28.701,85.528,32.02,21.555,59.676,84.993,85.164,79.514,132
56,91.497,-1.45,33.6,84.821,32.021,19.872,59.681,84.993,85.158,80.977,133
56,95.222,-0.963,776.91,75.737,8.041,14.628,0.0,14.071,85.152,82.322,134
56,95.054,-0.96,803.17,72.711,8.039,15.599,0.0,13.986,85.146,82.375,135
56,95.17,-0.957,803.31,70.652,8.037,12.632,0.0,13.722,85.141,81.077,136
56,95.055,-0.954,803.45,69.315,8.035,11.822,0.0,13.427,85.135,78.926,137
56,95.08,-0.952,803.59,67.896,8.033,12.149,0.0,13.353,85.129,76.434,138
56,95.011,-0.949,803.73,67.265,8.031,10.27,0.0,13.421,85.123,73.858,139
56,95.332,-0.946,803.86,66.634,8.029,9.803,0.0,13.488,85.117,71.282,140
56,95.046,-0.943,804.0,66.003,8.027,10.283,0.0,13.481,85.111,68.944,141
56,95.024,-0.941,804.14,65.373,8.025,9.271,0.0,13.45,85.105,66.736,142
56,95.307,-0.938,804.28,64.896,8.023,9.323,0.0,13.42,85.099,64.843,143
56,95.072,-0.935,804.42,64.862,8.021,9.261,0.0,13.389,85.093,62.95,144
56,95.05,-0.935,804.55,64.828,8.019,8.339,0.0,13.359,85.088,61.239,145
56,95.169,-0.935,804.69,64.794,8.017,9.161,0.0,13.313,85.082,59.649,146
56,94.924,-0.935,804.5,64.761,8.015,8.983,0.0,13.259,85.076,58.219,147
56,95.041,-0.935,804.04,64.727,8.013,8.328,0.0,13.205,85.07,56.788,148
56,95.023,-0.936,803.59,64.693,8.011,8.92,0.0,13.215,85.064,55.419,149
56,95.023,-0.936,805.1,64.597,40.238,7.274,0.0,13.283,85.058,54.169,150
56,95.023,-0.936,780.19,61.83,47.953,4.99,0.0,13.35,85.052,54.623,151
56,95.023,-0.936,804.18,61.118,47.96,4.527,0.0,13.808,85.046,53.401,152
56,95.023,-0.937,804.05,61.03,47.966,4.438,0.0,13.921,85.041,50.832,153
56,95.023,-0.937,803.91,60.942,47.972,4.216,0.0,13.845,85.035,47.977,154
56,95.023,-0.937,791.07,60.83,47.978,3.352,0.0,13.756,85.029,45.121,155
56,95.023,-0.938,803.41,60.626,47.985,3.18,0.0,13.618,85.023,42.168,156
56,95.023,-0.938,804.13,60.422,47.991,3.371,0.0,13.386,85.017,39.153,157
56,95.023,-0.938,803.58,60.247,47.997,2.146,0.0,13.139,85.011,36.129,158
56,95.023,-0.938,803.84,60.074,48.004,2.272,0.0,13.049,85.005,33.071,159
56,95.023,-0.939,787.97,9.947,-0.25,-0.065,7.071,13.532,35.704,30.69,160
57,0.0,-1.3543,29.872,167.33,8.0121,50.188,99.978,54.708,67.044,14.988,0
57,0.4417,-1.3542,30.379,166.26,8.0116,57.276,99.958,72.888,82.188,16.146,1
57,0.92568,-1.3541,30.885,163.92,8.011,56.174,90.862,88.419,85.077,17.201,2
57,1.6258,-1.3541,31.392,163.13,8.0104,55.659,58.975,87.092,87.302,18.221,3
57,2.8202,-1.354,31.905,163.62,8.0098,56.023,57.771,83.942,86.962,18.846,4
57,4.1315,-1.3539,32.419,160.44,8.0093,45.144,71.337,83.923,86.764,19.232,5
57,5.2345,-1.3538,32.933,158.35,8.0087,48.618,71.747,85.525,86.625,19.618,6
57,6.5755,-1.3538,33.322,157.06,8.0081,47.408,64.911,85.559,86.551,19.847,7
57,7.7811,-1.3537,33.271,157.34,8.0075,52.362,63.36,85.031,86.478,20.015,8
57,9.0789,-1.3536,33.22,154.94,8.007,43.505,66.036,84.746,86.405,20.184,9
57,10.692,-1.3535,33.169,152.63,8.0064,49.189,67.02,84.967,86.331,20.353,10
57,11.598,-1.3535,33.118,152.34,8.0058,51.651,65.396,85.147,86.258,20.521,11
57,13.382,-1.3534,33.067,150.36,8.0052,46.036,63.724,85.066,86.184,20.653,12
57,14.504,-1.3533,33.016,149.11,8.0047,41.821,64.044,84.999,86.111,20.74,13
57,15.642,-1.3532,32.965,146.91,8.0041,42.67,65.065,85.005,86.037,20.804,14
57,17.072,-1.3531,32.914,146.64,8.0035,41.371,65.125,85.011,85.971,20.846,15
57,18.253,-1.3531,32.863,144.29,8.003,41.663,64.635,85.017,85.942,20.889,16
57,19.707,-1.353,32.812,142.19,8.0024,39.366,64.391,85.023,85.913,20.931,17
57,20.917,-1.3529,32.761,141.01,8.0018,42.87,64.671,85.028,85.884,20.976,18
57,22.109,-1.3528,32.71,137.84,8.0012,39.945,64.952,85.034,85.855,21.033,19
57,23.566,-1.3528,32.659,137.34,8.0007,46.291,65.208,85.04,85.825,21.09,20
57,24.661,-1.3527,32.608,136.31,8.0001,43.164,65.193,85.044,85.807,21.147,21
57,25.967,-1.3526,32.557,134.28,7.9995,43.565,65.085,85.04,85.791,21.276,22
57,27.412,-1.3525,32.506,132.49,7.9989,38.804,64.693,85.036,85.776,21.334,23
57,28.416,-1.3525,32.455,132.1,7.9984,32.352,64.624,85.032,85.761,21.355,24
57,29.781,-1.3524,32.404,130.22,7.9978,32.54,64.585,85.028,85.745,21.377,25
57,31.026,-1.3523,32.353,130.35,7.9972,39.561,64.545,85.025,85.73,21.398,26
57,32.091,-1.3522,32.302,129.31,7.9966,32.841,64.506,85.021,85.714,21.419,27
57,33.624,-1.3522,32.251,126.68,7.9961,35.946,64.476,85.017,85.699,21.44,28
57,34.628,-1.3521,32.2,125.05,7.9955,39.733,64.451,85.013,85.684,21.461,29
57,35.967,-1.352,32.149,124.92,7.9949,37.525,64.425,85.009,85.668,21.483,30
57,37.096,-1.3519,32.098,126.78,7.9944,31.642,64.4,85.005,85.653,21.509,31
57,38.379,-1.3519,32.047,122.42,7.9938,34.542,64.374,85.001,85.638,21.54,32
57,39.531,-1.3518,31.995,123.19,7.9932,29.899,64.349,84.997,85.622,21.57,33
57,40.702,-1.3517,31.944,121.54,7.9926,37.052,64.295,84.993,85.597,21.601,34
57,41.945,-1.3516,31.893,119.74,7.9921,36.277,64.057,84.989,85.57,21.634,35
57,43.041,-1.3515,31.842,119.67,7.9915,28.614,64.156,84.985,85.544,21.713,36
57,44.009,-1.3515,31.791,119.71,7.9909,30.781,64.08,84.981,85.517,21.792,37
57,44.808,-1.3514,31.74,117.59,7.9903,24.571,63.866,84.977,85.49,21.886,38
57,45.662,-1.3513,31.689,117.39,7.9898,32.673,63.659,84.973,85.463,21.973,39
57,46.747,-1.3512,31.638,117.32,7.9892,30.571,63.753,84.97,85.437,22.013,40
57,47.751,-1.3512,31.587,115.84,7.9886,25.665,63.669,84.966,85.41,22.052,41
57,48.882,-1.3511,31.536,115.77,7.988,34.37,63.477,84.962,85.383,22.091,42
57,49.531,-1.351,31.485,115.62,7.9875,33.119,63.426,84.958,85.357,22.13,43
57,50.372,-1.3509,31.366,114.54,7.9869,32.715,63.375,84.954,85.33,22.17,44
57,51.48,-1.3509,31.203,113.59,7.9863,32.026,63.161,84.95,85.303,22.211,45
57,52.255,-1.3508,31.04,112.98,7.9858,31.1,62.969,84.946,85.277,22.253,46
57,52.972,-1.3507,30.877,112.97,7.9852,31.91,63.075,84.942,85.25,22.295,47
57,53.602,-1.3506,30.714,112.19,7.9846,34.066,62.97,84.938,85.223,22.336,48
57,54.178,-1.3506,30.551,114.34,7.984,32.509,62.594,84.934,85.195,22.427,49
57,55.072,-1.3505,30.388,112.88,7.9835,22.82,62.384,84.93,85.155,22.525,50
57,55.666,-1.3504,30.225,112.77,7.9829,32.194,62.292,84.926,85.116,22.653,51
57,56.238,-1.3503,30.062,110.73,7.9823,30.344,62.324,84.922,85.077,22.784,52
57,56.538,-1.3502,29.899,110.02,7.9817,28.781,62.367,84.918,85.038,22.914,53
57,57.272,-1.3502,29.538,106.97,7.9812,31.833,62.256,84.915,87.45,23.045,54
57,57.505,-1.3501,28.722,105.37,7.9806,26.637,61.902,84.911,87.292,23.176,55
57,57.834,-1.35,27.896,103.61,7.98,28.608,61.778,84.907,87.134,23.307,56
57,57.887,-1.3499,26.486,102.31,7.9795,25.751,61.581,84.903,86.977,23.438,57
57,58.013,-1.3499,25.075,103.21,7.9789,31.271,61.29,84.899,86.819,23.745,58
57,58.027,-1.3498,23.665,107.03,30.209,33.44,61.31,84.895,86.661,24.293,59
57,57.824,-1.3497,25.981,109.29,32.034,30.574,62.225,84.922,86.046,25.594,60
57,58.114,-1.3496,29.244,109.23,31.945,31.76,63.414,85.011,87.048,28.129,61
57,58.545,-1.3496,31.132,108.73,31.948,33.736,62.899,85.062,85.78,30.727,62
57,58.82,-1.3495,29.111,109.86,31.951,32.427,62.194,85.048,86.708,33.101,63
57,58.82,-1.3494,31.256,109.24,31.954,33.489,61.851,85.033,85.867,34.738,64
57,60.848,-1.3493,29.114,109.27,31.957,34.334,61.786,85.018,85.138,36.112,65
57,61.573,-1.3493,31.085,108.31,31.96,34.332,61.72,85.003,86.586,37.021,66
57,61.976,-1.3492,28.974,108.72,31.963,34.28,61.384,84.988,86.178,37.93,67
57,62.385,-1.3491,28.888,107.87,31.966,27.746,60.991,84.974,85.77,38.532,68
57,62.945,-1.349,33.071,107.6,31.969,27.775,60.624,84.959,85.523,39.123,69
57,63.61,-1.349,28.689,107.41,31.972,31.037,60.62,84.944,85.294,39.686,70
57,64.239,-1.3489,28.549,106.77,31.975,33.21,60.581,84.929,85.063,40.056,71
57,65.025,-1.3488,33.191,105.86,31.979,31.887,60.479,84.915,86.656,40.426,72
57,65.631,-1.3487,32.906,106.17,31.982,30.055,60.44,84.9,86.513,40.747,73
57,66.218,-1.3486,27.985,105.87,31.985,33.097,60.402,84.9,86.37,41.098,74
57,67.103,-1.3486,28.178,105.39,31.988,31.202,60.363,84.904,86.227,41.369,75
57,67.685,-1.3485,30.404,104.2,31.991,31.026,60.326,84.907,86.084,41.629,76
57,68.295,-1.3484,34.348,104.12,31.994,31.926,60.289,84.911,85.941,41.918,77
57,68.831,-1.3483,28.526,103.69,31.997,30.588,60.252,84.915,85.798,42.151,78
57,69.494,-1.3483,28.139,102.81,31.999,27.036,60.215,84.919,85.655,42.384,79
57,70.208,-1.3482,30.141,102.53,32.001,28.04,60.178,84.923,85.529,42.616,80
57,70.844,-1.3481,35.055,101.75,32.002,30.843,60.143,84.926,85.407,42.849,81
57,71.242,-1.348,29.553,101.43,32.004,30.848,60.108,84.93,85.285,43.104,82
57,71.912,-1.348,28.164,101.38,32.005,25.824,60.069,84.934,85.16,43.377,83
57,72.332,-1.3479,27.706,101.24,32.007,29.918,60.024,84.938,85.264,43.654,84
57,72.868,-1.3478,28.18,100.52,32.008,27.35,59.979,84.941,86.414,43.934,85
57,73.493,-1.3477,28.295,100.4,32.01,28.914,59.938,84.945,86.199,44.264,86
57,74.161,-1.3477,29.09,100.29,32.012,26.328,59.962,84.949,85.984,44.645,87
57,74.639,-1.3476,32.773,100.61,32.013,25.889,59.986,84.953,85.769,45.124,88
57,74.984,-1.3475,29.073,101.54,32.015,27.307,59.994,84.956,85.554,45.731,89
57,75.739,-1.3474,27.483,102.24,32.016,30.295,59.973,84.958,85.19,46.485,90
57,75.869,-1.3474,27.102,103.06,32.018,31.947,59.953,84.958,86.16,47.481,91
57,76.175,-1.3473,28.497,103.41,32.019,30.947,59.932,84.958,85.591,48.581,92
57,76.757,-1.3472,30.363,103.05,32.021,30.155,59.912,84.958,85.132,49.798,93
57,76.934,-1.3471,28.553,103.42,32.022,29.885,59.892,84.958,85.602,51.273,94
57,77.228,-1.347,28.875,103.14,32.024,29.103,59.871,84.958,86.024,52.922,95
57,77.398,-1.347,30.432,102.53,32.026,32.011,59.851,84.958,85.17,54.766,96
57,77.55,-1.3469,34.034,104.11,32.027,28.692,59.831,84.959,85.218,56.838,97
57,77.704,-1.3468,29.766,104.43,32.029,29.96,59.814,84.959,85.156,59.044,98
57,78.097,-1.3467,33.311,105.46,32.03,31.642,59.808,84.959,85.788,61.346,99
57,78.162,-1.3467,27.525,106.56,32.032,32.422,59.803,84.959,85.362,63.749,100
57,78.201,-1.3466,30.19,106.28,32.033,32.016,59.798,84.959,85.565,66.143,101
57,78.292,-1.3465,32.768,109.24,32.035,31.63,59.792,84.959,85.485,68.536,102
57,78.331,-1.3464,29.669,108.38,32.036,33.233,59.787,84.959,85.269,70.885,103
57,78.397,-1.3464,29.736,109.02,32.038,34.272,59.782,84.959,85.212,73.257,104
57,78.516,-1.3463,30.528,107.26,32.04,30.506,59.776,84.959,85.161,75.618,105
57,78.614,-1.3462,29.53,106.28,32.041,31.755,59.771,84.959,85.11,77.947,106
57,79.03,-1.3461,32.829,97.048,32.043,30.122,59.766,84.959,85.083,80.276,107
57,81.804,-1.11,586.97,75.539,8.1329,13.587,0.0,15.699,85.08,82.868,108
57,82.646,-0.86943,803.19,69.533,8.018,13.56,0.0,16.054,85.078,83.996,109
57,82.643,-0.87017,802.87,68.018,8.0174,11.72,0.0,16.209,85.075,83.049,110
57,82.669,-0.8709,802.55,65.917,8.0168,9.5935,0.0,16.276,85.073,81.007,111
57,82.34,-0.87163,802.23,64.42,8.0162,9.221,0.0,16.331,85.07,78.954,112
57,82.665,-0.87236,801.91,63.503,8.0156,8.4641,0.0,16.292,85.067,76.893,113
57,82.492,-0.87309,801.59,62.823,8.015,7.2946,0.0,16.254,85.065,75.017,114
57,82.568,-0.87382,801.5,62.103,8.0144,7.2905,0.0,16.215,85.062,73.258,115
57,82.747,-0.87455,801.41,61.983,8.0138,6.978,0.0,16.116,85.06,71.618,116
57,82.61,-0.87528,801.33,61.863,8.0132,7.0316,0.0,15.968,85.057,70.163,117
57,82.627,-0.87601,801.24,61.743,8.0126,7.0307,0.0,15.877,85.055,68.718,118
57,82.734,-0.87674,801.16,61.641,8.012,6.7767,0.0,15.785,85.052,67.286,119
57,82.748,-0.87747,801.08,61.548,8.0114,6.5026,0.0,15.692,85.05,66.067,120
57,82.673,-0.8782,800.99,61.454,8.0108,6.753,0.0,15.516,85.047,64.847,121
57,82.6,-0.87893,800.91,61.361,8.0102,6.4821,0.0,15.345,85.045,63.647,122
57,82.526,-0.87966,800.83,61.307,8.0096,6.0207,0.0,15.288,85.042,62.452,123
57,82.684,-0.88039,800.74,61.267,8.0089,6.3528,0.0,15.23,85.039,61.279,124
57,82.716,-0.88112,800.66,61.227,8.0083,6.333,0.0,15.151,85.037,60.101,125
57,82.552,-0.88185,800.57,61.188,8.0077,5.9664,0.0,15.033,85.034,58.971,126
57,82.779,-0.88258,800.49,61.148,8.0071,5.7621,0.0,14.916,85.032,57.845,127
57,82.544,-0.88331,800.41,61.108,8.0065,6.2345,0.0,14.872,85.029,56.738,128
57,82.693,-0.88404,800.32,61.068,8.0059,6.1606,0.0,14.96,85.027,55.743,129
57,82.693,-0.88478,798.53,61.028,8.0053,6.0387,0.0,15.047,85.024,54.748,130
57,82.693,-0.886,780.38,61.965,47.931,4.9974,0.0,15.134,85.022,54.189,131
57,82.693,-0.88811,799.9,61.584,47.986,4.9439,0.0,15.263,85.019,53.479,132
57,82.693,-0.89023,799.79,61.419,47.997,4.9499,0.0,15.574,85.016,51.686,133
57,82.693,-0.89397,792.77,61.219,47.999,3.9746,0.0,15.751,85.014,49.808,134
57,82.693,-0.90109,800.01,60.883,48.001,3.9865,0.0,15.964,85.011,47.687,135
57,82.693,-0.89783,799.3,60.663,48.003,2.9959,0.0,16.13,85.009,45.455,136
57,82.693,-0.8923,799.69,60.463,48.004,2.7069,0.0,16.295,85.006,43.091,137
57,82.693,-0.88677,798.55,60.249,48.006,2.5343,0.0,16.593,85.004,40.737,138
57,82.693,-0.94482,784.36,60.029,48.008,2.0877,0.0,16.823,85.001,38.365,139
57,82.693,-0.99961,783.61,0.47412,-0.24962,-0.065,33.028,17.022,25.0,36.199,140
58,0.0,-1.356,30.252,184.58,8.121,59.205,99.969,46.37,78.292,15.6,0
58,0.42,-1.356,30.478,180.92,8.143,61.912,99.928,65.788,85.814,16.165,1
58,1.396,-1.357,30.703,177.61,8.113,64.123,99.026,84.696,85.535,16.706,2
58,2.478,-1.358,30.929,177.57,8.064,64.399,63.972,87.991,85.25,17.303,3
58,3.225,-1.359,31.154,175.78,8.06,61.768,51.922,85.159,87.651,17.787,4
58,4.376,-1.36,31.38,174.72,8.055,63.129,62.385,83.485,87.553,18.159,5
58,5.461,-1.361,31.606,174.73,8.051,53.138,71.849,84.671,87.455,18.396,6
58,6.942,-1.361,31.831,172.96,8.047,48.053,66.623,85.83,87.357,18.56,7
58,8.153,-1.362,32.057,172.24,8.043,64.325,60.017,85.43,87.259,18.725,8
58,9.069,-1.363,32.082,171.48,8.038,51.37,60.992,84.772,87.161,18.889,9
58,10.77,-1.364,32.032,169.55,8.034,45.936,64.144,84.844,87.063,19.054,10
58,11.785,-1.365,31.981,168.91,8.03,61.94,64.132,85.007,86.995,19.137,11
58,12.859,-1.365,31.93,167.76,8.026,61.314,62.373,85.165,86.981,19.18,12
58,14.039,-1.366,31.879,166.48,8.021,44.892,61.815,85.133,86.967,19.223,13
58,15.438,-1.367,31.828,165.27,8.017,57.316,62.202,85.101,86.952,19.266,14
58,16.768,-1.368,31.777,164.41,8.013,45.658,62.733,85.069,86.938,19.298,15
58,17.962,-1.369,31.726,161.53,8.009,47.786,62.35,85.037,86.924,19.318,16
58,19.077,-1.369,31.675,160.33,8.004,54.142,62.065,85.031,86.909,19.338,17
58,20.643,-1.37,31.625,157.67,8.0,53.405,62.011,85.03,86.895,19.358,18
58,21.68,-1.371,31.574,156.77,7.996,52.599,61.979,85.029,86.881,19.379,19
58,22.91,-1.372,31.523,155.34,7.994,47.08,62.0,85.028,86.866,19.399,20
58,24.156,-1.373,31.472,152.25,7.993,49.899,62.022,85.028,86.852,19.419,21
58,25.165,-1.374,31.421,150.12,7.991,50.044,62.043,85.027,86.837,19.439,22
58,26.262,-1.374,31.37,148.11,7.989,43.348,62.065,85.026,86.823,19.507,23
58,27.332,-1.375,31.319,146.96,7.987,42.497,62.087,85.026,86.809,19.577,24
58,28.361,-1.376,31.269,145.54,7.985,48.99,62.108,85.025,86.779,19.626,25
58,29.417,-1.377,31.218,143.88,7.984,40.059,62.13,85.024,86.747,19.658,26
58,30.882,-1.378,31.167,142.47,7.982,45.71,62.152,85.023,86.715,19.691,27
58,31.842,-1.378,31.116,140.04,7.98,38.116,62.261,85.023,86.683,19.724,28
58,33.103,-1.379,31.065,139.03,7.978,41.792,62.485,85.022,86.651,19.756,29
58,34.136,-1.38,31.014,137.59,7.976,38.207,62.202,85.021,86.62,19.853,30
58,34.975,-1.381,30.963,135.74,7.975,43.926,61.803,85.021,86.589,19.975,31
58,35.998,-1.382,30.913,134.17,7.973,41.091,61.706,85.02,86.557,20.057,32
58,36.971,-1.383,30.862,133.21,7.971,43.237,62.136,85.019,86.526,20.124,33
58,38.205,-1.383,30.811,131.46,7.969,40.234,62.711,85.019,86.495,20.174,34
58,39.192,-1.384,30.76,130.62,7.968,42.428,62.592,85.018,86.464,20.225,35
58,40.197,-1.385,30.709,130.17,7.966,37.06,62.075,85.017,86.432,20.276,36
58,41.194,-1.386,30.658,129.26,7.964,41.548,61.637,85.016,86.398,20.331,37
58,41.962,-1.387,30.607,129.16,7.962,42.787,62.044,85.016,86.364,20.39,38
58,43.056,-1.387,30.556,126.61,7.96,40.983,62.519,85.015,86.33,20.449,39
58,44.235,-1.388,30.506,126.59,7.959,41.543,62.082,85.014,86.295,20.516,40
58,45.108,-1.389,30.455,123.8,7.957,37.348,61.733,85.014,86.261,20.591,41
58,45.768,-1.39,30.404,124.51,7.955,39.391,62.078,85.013,86.222,20.665,42
58,46.95,-1.391,30.353,122.46,7.953,38.59,61.962,85.012,86.181,20.75,43
58,47.779,-1.391,30.302,124.06,8.081,37.69,61.662,85.011,86.139,20.834,44
58,48.615,-1.392,30.251,121.73,7.996,33.092,61.363,85.011,86.097,20.909,45
58,49.214,-1.393,30.2,120.57,7.995,38.707,61.063,85.01,86.055,20.981,46
58,50.24,-1.394,30.14,120.62,7.994,38.08,61.334,85.009,86.022,21.053,47
58,50.981,-1.395,30.036,120.64,7.993,35.49,61.218,85.009,85.991,21.124,48
58,51.737,-1.396,29.931,120.07,7.992,40.198,60.818,85.008,85.96,21.196,49
58,52.732,-1.396,29.827,118.44,7.99,34.928,60.942,85.007,85.929,21.268,50
58,53.403,-1.397,29.722,117.53,7.989,37.108,60.847,85.006,85.898,21.339,51
58,54.214,-1.398,29.618,118.08,7.988,30.639,60.715,85.006,85.867,21.411,52
58,54.655,-1.399,29.513,116.98,7.987,29.068,60.478,85.005,85.837,21.483,53
58,55.482,-1.4,29.408,116.54,7.986,34.031,60.242,85.004,85.806,21.555,54
58,56.218,-1.4,29.304,116.48,7.985,29.853,60.005,85.004,85.775,21.626,55
58,56.655,-1.401,29.199,116.58,7.984,33.735,60.191,85.003,85.744,21.698,56
58,57.216,-1.402,29.095,115.87,7.983,32.071,59.996,85.002,85.713,21.75,57
58,58.147,-1.403,28.99,115.06,7.982,35.249,59.739,85.001,85.682,21.79,58
58,58.464,-1.404,28.886,115.61,7.981,34.926,60.055,85.001,85.641,21.831,59
58,58.464,-1.405,28.781,114.69,7.98,33.074,60.029,85.0,85.592,21.871,60
58,60.143,-1.405,28.677,113.72,7.979,28.782,59.754,84.999,85.543,21.911,61
58,60.74,-1.406,28.572,122.2,31.948,34.244,59.953,84.999,85.494,21.993,62
58,61.512,-1.407,28.468,121.48,31.961,39.284,60.789,84.998,87.076,23.882,63
58,62.64,-1.408,28.363,118.36,31.968,36.569,60.676,84.997,86.135,25.727,64
58,63.751,-1.409,28.258,118.08,31.973,37.792,60.353,84.997,85.193,27.617,65
58,64.051,-1.409,27.596,119.26,31.975,38.044,59.951,84.996,86.55,29.444,66
58,64.456,-1.41,26.156,121.41,31.978,38.458,59.831,84.995,85.697,31.264,67
58,64.946,-1.411,24.717,121.85,31.98,33.782,59.707,84.994,86.945,32.67,68
58,65.324,-1.412,25.643,121.6,31.982,34.282,59.614,84.994,86.333,33.921,69
58,65.912,-1.413,28.401,121.02,31.985,39.711,59.713,84.993,85.72,35.171,70
58,66.246,-1.413,29.878,120.3,31.987,33.317,59.696,84.992,85.108,36.421,71
58,66.907,-1.414,29.878,119.58,31.989,33.476,59.54,84.992,86.526,37.381,72
58,67.567,-1.415,29.878,118.86,31.99,35.57,59.682,84.992,86.118,38.134,73
58,68.242,-1.416,29.878,118.15,31.99,38.613,59.577,84.992,85.809,38.755,74
58,68.924,-1.417,29.878,117.45,31.99,38.209,59.703,84.992,85.531,39.374,75
58,69.796,-1.418,29.601,116.61,31.99,37.337,59.546,84.992,85.315,39.798,76
58,70.291,-1.418,29.643,116.26,31.991,33.244,59.532,84.992,85.099,40.222,77
58,71.373,-1.419,29.684,115.71,31.991,36.919,59.518,84.992,86.657,40.575,78
58,71.967,-1.42,29.355,115.15,31.991,34.508,59.503,84.992,86.524,40.847,79
58,72.627,-1.421,29.528,114.59,31.991,33.983,59.489,84.992,86.392,41.119,80
58,73.487,-1.422,30.245,114.03,31.991,34.081,59.475,84.992,86.26,41.391,81
58,74.264,-1.422,29.387,113.47,31.992,36.16,59.46,84.992,86.127,41.663,82
58,74.769,-1.423,32.212,112.49,31.992,35.883,59.446,84.993,85.995,41.935,83
58,75.458,-1.424,29.418,112.15,31.992,34.548,59.432,84.993,85.863,42.207,84
58,76.362,-1.425,29.639,111.81,31.992,36.284,59.417,84.993,85.73,42.479,85
58,77.024,-1.426,29.374,110.91,31.992,32.258,59.411,84.993,85.598,42.751,86
58,77.889,-1.427,29.543,110.52,31.993,30.928,59.406,84.993,85.466,43.023,87
58,78.306,-1.427,29.943,109.76,31.993,30.409,59.401,84.993,85.333,43.281,88
